# Time (s), ω1 (rad/s), ω2 (rad/s), ω3 (rad/s), α1 (rad/s²), α2 (rad/s²), α3 (rad/s²), Vx (m/s), Vy (m/s), Vz (m/s), X (m), Y (m), Z (m), e0, e1, e2, e3
1.638885,0.027837,-0.020440,0.116847,1.065816,-0.598433,0.067653,-3.671484,7.947530,156.023531,-2.007726,8.109274,353.532242,0.998759,-0.015243,-0.017379,0.044123
1.642059,0.031133,-0.022300,0.117061,1.013378,-0.574582,0.067328,-3.681253,7.958209,156.288539,-2.019395,8.134516,354.027873,0.998750,-0.015198,-0.017408,0.044310
1.645233,0.034254,-0.024078,0.117274,0.955561,-0.547576,0.066952,-3.690955,7.968672,156.550267,-2.031094,8.159792,354.524339,0.998742,-0.015148,-0.017440,0.044497
1.648407,0.037184,-0.025766,0.117486,0.892736,-0.517591,0.066528,-3.700595,7.978906,156.808708,-2.042824,8.185100,355.021630,0.998734,-0.015093,-0.017474,0.044685
1.655484,0.042960,-0.029165,0.117953,0.736600,-0.440958,0.065490,-3.721955,8.000901,157.374925,-2.069088,8.241643,356.133333,0.998716,-0.014954,-0.017558,0.045105
1.662560,0.047577,-0.031986,0.118413,0.562421,-0.352851,0.064407,-3.743274,8.021743,157.930066,-2.095503,8.298337,357.249010,0.998697,-0.014796,-0.017653,0.045527
1.669637,0.050916,-0.034152,0.118865,0.375865,-0.256126,0.063330,-3.764667,8.041384,158.475992,-2.122069,8.355175,358.368581,0.998679,-0.014624,-0.017756,0.045951
1.676714,0.052907,-0.035611,0.119309,0.182778,-0.153825,0.062277,-3.786190,8.059775,159.013262,-2.148787,8.412148,359.491981,0.998660,-0.014442,-0.017865,0.046377
1.686065,0.053428,-0.036407,0.119885,-0.072268,-0.015501,0.060921,-3.814865,8.082113,159.710100,-2.184325,8.487619,360.982147,0.998634,-0.014195,-0.018014,0.046942
1.695415,0.051596,-0.035912,0.120448,-0.314856,0.119624,0.059590,-3.843816,8.102222,160.391929,-2.220132,8.563289,362.478755,0.998608,-0.013951,-0.018163,0.047510
1.704766,0.047601,-0.034195,0.120999,-0.532352,0.244363,0.058260,-3.872988,8.120199,161.058265,-2.256210,8.639137,363.981665,0.998581,-0.013721,-0.018309,0.048080
1.714117,0.041738,-0.031388,0.121538,-0.713687,0.352174,0.056927,-3.902307,8.136234,161.708961,-2.292562,8.715144,365.490737,0.998554,-0.013515,-0.018444,0.048652
1.715987,0.040374,-0.030712,0.121644,-0.744777,0.371193,0.056658,-3.908180,8.139231,161.837235,-2.299866,8.730362,365.793278,0.998548,-0.013477,-0.018470,0.048767
1.717857,0.038953,-0.030000,0.121750,-0.774009,0.389280,0.056371,-3.914040,8.142153,161.964512,-2.307180,8.745587,366.096058,0.998543,-0.013441,-0.018495,0.048882
1.719727,0.037480,-0.029256,0.121855,-0.801288,0.406369,0.056080,-3.919873,8.144995,162.090461,-2.314505,8.760817,366.399075,0.998537,-0.013406,-0.018519,0.048996
1.721598,0.035958,-0.028481,0.121959,-0.826629,0.422476,0.055753,-3.925672,8.147756,162.214940,-2.321842,8.776052,366.702326,0.998532,-0.013372,-0.018543,0.049111
1.725338,0.032785,-0.026848,0.122167,-0.871160,0.451494,0.055057,-3.937163,8.153050,162.459465,-2.336546,8.806537,367.309515,0.998520,-0.013310,-0.018589,0.049341
1.729078,0.029465,-0.025116,0.122371,-0.907333,0.476136,0.054291,-3.948500,8.158053,162.698019,-2.351294,8.837041,367.917606,0.998509,-0.013254,-0.018631,0.049571
1.732819,0.026027,-0.023302,0.122572,-0.934956,0.496244,0.053464,-3.959677,8.162789,162.930642,-2.366083,8.867563,368.526577,0.998497,-0.013204,-0.018671,0.049801
1.740222,0.019038,-0.019554,0.122961,-0.964096,0.522221,0.051690,-3.981275,8.171498,163.373663,-2.395478,8.928028,369.734453,0.998474,-0.013125,-0.018740,0.050258
1.747626,0.011973,-0.015690,0.123336,-0.959546,0.529677,0.049700,-4.002073,8.179417,163.792278,-2.425029,8.988554,370.945507,0.998451,-0.013073,-0.018796,0.050715
1.755029,0.005065,-0.011842,0.123696,-0.922382,0.518763,0.047564,-4.021943,8.186687,164.185174,-2.454731,9.049136,372.159560,0.998427,-0.013048,-0.018839,0.051173
1.763573,-0.002391,-0.007602,0.124091,-0.842121,0.484581,0.044874,-4.043588,8.194493,164.606025,-2.489181,9.119109,373.563983,0.998399,-0.013050,-0.018873,0.051702
1.770602,-0.007934,-0.004380,0.124398,-0.749075,0.440434,0.042571,-4.060301,8.200577,164.926078,-2.517663,9.176734,374.722167,0.998376,-0.013074,-0.018890,0.052138
1.777632,-0.012761,-0.001507,0.124688,-0.635557,0.383694,0.040190,-4.075960,8.206489,165.222415,-2.546258,9.234400,375.882520,0.998352,-0.013118,-0.018896,0.052574
1.784661,-0.016740,0.000934,0.124962,-0.505710,0.316452,0.037735,-4.090515,8.212326,165.495038,-2.574959,9.292108,377.044874,0.998328,-0.013177,-0.018895,0.053011
1.792964,-0.020250,0.003194,0.125264,-0.336143,0.225970,0.034841,-4.106248,8.219203,165.786528,-2.608990,9.360326,378.420234,0.998300,-0.013264,-0.018883,0.053528
1.801268,-0.022331,0.004683,0.125540,-0.157342,0.128002,0.031837,-4.120362,8.226179,166.045490,-2.643145,9.428601,379.797905,0.998271,-0.013364,-0.018865,0.054046
1.809571,-0.022919,0.005345,0.125793,0.021533,0.027549,0.028973,-4.132993,8.233420,166.276352,-2.677411,9.496934,381.177610,0.998242,-0.013469,-0.018842,0.054565
1.817874,-0.022044,0.005175,0.126022,0.192303,-0.070700,0.026247,-4.144240,8.240988,166.481853,-2.711776,9.565329,382.559116,0.998212,-0.013574,-0.018818,0.055084
1.826177,-0.019805,0.004211,0.126229,0.347544,-0.162362,0.023647,-4.154153,8.248851,166.662944,-2.746229,9.633788,383.942219,0.998182,-0.013672,-0.018796,0.055605
1.834480,-0.016362,0.002525,0.126415,0.480823,-0.243504,0.021142,-4.162767,8.256917,166.819753,-2.780759,9.702313,385.326722,0.998152,-0.013758,-0.018778,0.056127
1.842783,-0.011919,0.000220,0.126581,0.586937,-0.310794,0.018704,-4.170124,8.265058,166.952205,-2.815354,9.770906,386.712425,0.998122,-0.013828,-0.018768,0.056650
1.853318,-0.005234,-0.003391,0.126762,0.677022,-0.372416,0.015676,-4.177741,8.275248,167.085132,-2.859327,9.858029,388.471944,0.998083,-0.013886,-0.018770,0.057315
1.863853,0.002121,-0.007498,0.126911,0.713618,-0.404459,0.012692,-4.183560,8.284968,167.178788,-2.903371,9.945256,390.232658,0.998044,-0.013906,-0.018789,0.057982
1.874387,0.009586,-0.011784,0.127029,0.696754,-0.405921,0.009757,-4.187728,8.293863,167.233237,-2.947467,10.032583,391.994151,0.998004,-0.013885,-0.018828,0.058651
1.884922,0.016618,-0.015936,0.127116,0.630435,-0.378117,0.006859,-4.190393,8.301590,167.248565,-2.991599,10.119997,393.756013,0.997964,-0.013825,-0.018887,0.059321
1.898707,0.024371,-0.020686,0.127185,0.481247,-0.303177,0.003115,-4.191831,8.309434,167.209673,-3.049377,10.234493,396.061393,0.997912,-0.013692,-0.018993,0.060200
1.909068,0.028629,-0.023439,0.127204,0.335403,-0.224635,0.000448,-4.191732,8.313462,167.141864,-3.092806,10.320603,397.793400,0.997871,-0.013560,-0.019090,0.060862
1.919428,0.031280,-0.025310,0.127195,0.174240,-0.134467,-0.001970,-4.190967,8.315886,167.047646,-3.136230,10.406747,399.524560,0.997831,-0.013409,-0.019198,0.061524
1.929788,0.032233,-0.026214,0.127163,0.010245,-0.039801,-0.004144,-4.189679,8.316706,166.929720,-3.179642,10.492907,401.254614,0.997790,-0.013248,-0.019313,0.062187
1.940148,0.031521,-0.026142,0.127110,-0.145020,0.052538,-0.006186,-4.187872,8.315936,166.788152,-3.223039,10.579067,402.983322,0.997748,-0.013087,-0.019430,0.062849
1.950508,0.029289,-0.025153,0.127035,-0.281335,0.136272,-0.008160,-4.185496,8.313643,166.622338,-3.266414,10.665211,404.710440,0.997706,-0.012934,-0.019544,0.063510
1.963449,0.024634,-0.022743,0.126915,-0.428617,0.231260,-0.010509,-4.181723,8.308687,166.381144,-3.320554,10.772767,406.865140,0.997653,-0.012765,-0.019678,0.064335
1.969690,0.021664,-0.021102,0.126846,-0.518711,0.291766,-0.011628,-4.179582,8.305470,166.251146,-3.346647,10.824613,407.903157,0.997627,-0.012696,-0.019736,0.064733
1.970901,0.021026,-0.020743,0.126831,-0.534376,0.302492,-0.012017,-4.179003,8.304703,166.221449,-3.351708,10.834670,408.104464,0.997622,-0.012684,-0.019747,0.064810
1.971977,0.020444,-0.020412,0.126818,-0.547725,0.311681,-0.012379,-4.178357,8.303936,166.191750,-3.356204,10.843605,408.283293,0.997617,-0.012673,-0.019757,0.064878
1.973053,0.019848,-0.020072,0.126805,-0.560558,0.320569,-0.012761,-4.177648,8.303122,166.160424,-3.360699,10.852540,408.462090,0.997613,-0.012663,-0.019766,0.064947
1.974129,0.019238,-0.019723,0.126791,-0.572883,0.329161,-0.013128,-4.176944,8.302300,166.129106,-3.365194,10.861473,408.640852,0.997608,-0.012653,-0.019775,0.065015
1.980166,0.015601,-0.017607,0.126706,-0.632275,0.371617,-0.014932,-4.173072,8.297543,165.953541,-3.390398,10.911578,409.643221,0.997583,-0.012605,-0.019823,0.065398
1.986203,0.011656,-0.015267,0.126611,-0.674759,0.403983,-0.016359,-4.169315,8.292580,165.778236,-3.415579,10.961654,410.644531,0.997557,-0.012568,-0.019865,0.065781
1.992240,0.007507,-0.012762,0.126509,-0.699979,0.425848,-0.017488,-4.165649,8.287468,165.603190,-3.440737,11.011700,411.644783,0.997531,-0.012544,-0.019901,0.066163
2.000964,0.001375,-0.008992,0.126351,-0.706228,0.438684,-0.018717,-4.160450,8.279949,165.350678,-3.477057,11.083969,413.088447,0.997494,-0.012532,-0.019940,0.066715
2.009688,-0.004661,-0.005206,0.126184,-0.678399,0.429893,-0.019586,-4.155300,8.272430,165.098702,-3.513331,11.156173,414.529910,0.997456,-0.012548,-0.019964,0.067264
2.018413,-0.010320,-0.001584,0.126010,-0.619643,0.400954,-0.020197,-4.150120,8.265080,164.847261,-3.549560,11.228312,415.969177,0.997419,-0.012591,-0.019974,0.067812
2.020029,-0.011310,-0.000942,0.125978,-0.605624,0.393514,-0.020288,-4.149152,8.263748,164.800746,-3.556266,11.241667,416.235531,0.997412,-0.012602,-0.019975,0.067914
2.021645,-0.012277,-0.000313,0.125945,-0.590715,0.385473,-0.020373,-4.148181,8.262427,164.754248,-3.562970,11.255020,416.501809,0.997405,-0.012613,-0.019974,0.068015
2.023261,-0.013218,0.000303,0.125912,-0.574955,0.376852,-0.020452,-4.147205,8.261120,164.707769,-3.569673,11.268371,416.768013,0.997397,-0.012625,-0.019974,0.068116
2.033239,-0.018390,0.003742,0.125706,-0.461779,0.312509,-0.020844,-4.141047,8.253403,164.421184,-3.611023,11.350762,418.410042,0.997354,-0.012717,-0.019961,0.068741
2.043217,-0.022321,0.006458,0.125497,-0.326773,0.232272,-0.021095,-4.134623,8.246381,164.135290,-3.652310,11.433080,420.049216,0.997310,-0.012833,-0.019935,0.069363
2.053195,-0.024844,0.008323,0.125285,-0.179501,0.141930,-0.021250,-4.127870,8.240174,163.850084,-3.693532,11.515332,421.685540,0.997265,-0.012965,-0.019898,0.069984
2.069652,-0.025800,0.009400,0.124934,0.066974,-0.014571,-0.021368,-4.115938,8.231839,163.381186,-3.761367,11.650867,424.378142,0.997191,-0.013202,-0.019825,0.071006
2.086108,-0.022916,0.007988,0.124582,0.279712,-0.155651,-0.021403,-4.102987,8.225862,162.914136,-3.828998,11.786285,427.063042,0.997117,-0.013430,-0.019753,0.072024
2.102565,-0.017022,0.004529,0.124230,0.428659,-0.260485,-0.021386,-4.089180,8.221822,162.448924,-3.896408,11.921621,429.740272,0.997041,-0.013620,-0.019698,0.073041
2.119022,-0.009317,-0.000267,0.123879,0.495318,-0.314976,-0.021334,-4.074794,8.219051,161.985539,-3.963586,12.056902,432.409860,0.996965,-0.013751,-0.019674,0.074056
2.126701,-0.005511,-0.002709,0.123715,0.496733,-0.321447,-0.021304,-4.067988,8.217955,161.769958,-3.994847,12.120007,433.652819,0.996929,-0.013788,-0.019675,0.074530
2.134379,-0.001761,-0.005156,0.123552,0.480276,-0.316176,-0.021272,-4.061174,8.216870,161.554772,-4.026057,12.183103,434.894125,0.996893,-0.013810,-0.019685,0.075003
2.147381,0.004004,-0.009005,0.123275,0.418025,-0.283835,-0.021215,-4.049751,8.214774,161.191298,-4.078785,12.289922,436.992252,0.996832,-0.013816,-0.019719,0.075803
2.156191,0.007362,-0.011313,0.123089,0.354225,-0.246864,-0.021174,-4.042131,8.213086,160.945653,-4.114429,12.362285,438.411240,0.996790,-0.013799,-0.019754,0.076345
2.165000,0.010112,-0.013259,0.122902,0.277490,-0.200404,-0.021132,-4.034662,8.211074,160.700524,-4.150007,12.434632,439.828066,0.996748,-0.013768,-0.019797,0.076887
2.173810,0.012156,-0.014772,0.122716,0.191970,-0.147014,-0.021090,-4.027376,8.208672,160.455909,-4.185520,12.506958,441.242735,0.996706,-0.013726,-0.019847,0.077428
2.184664,0.013642,-0.015985,0.122488,0.079485,-0.074854,-0.021037,-4.018677,8.205128,160.155254,-4.229184,12.596032,442.982603,0.996653,-0.013662,-0.019915,0.078094
2.195517,0.013923,-0.016417,0.122260,-0.032555,-0.001029,-0.020984,-4.010317,8.200883,159.855374,-4.272754,12.685063,444.719211,0.996601,-0.013593,-0.019989,0.078758
2.206371,0.013028,-0.016063,0.122032,-0.135880,0.068931,-0.020931,-4.002305,8.195933,159.556262,-4.316236,12.774045,446.452569,0.996547,-0.013526,-0.020062,0.079421
2.217224,0.011081,-0.014987,0.121805,-0.223853,0.130384,-0.020878,-3.994620,8.190340,159.257915,-4.359633,12.862970,448.182684,0.996494,-0.013467,-0.020132,0.080083
2.235321,0.006039,-0.011905,0.121428,-0.323546,0.204386,-0.020790,-3.982415,8.179875,158.762140,-4.431812,13.011098,451.060279,0.996404,-0.013400,-0.020234,0.081183
2.253418,-0.000258,-0.007829,0.121053,-0.353390,0.233594,-0.020703,-3.970733,8.168548,158.268457,-4.503775,13.159027,453.928921,0.996313,-0.013388,-0.020306,0.082278
2.271515,-0.006471,-0.003638,0.120679,-0.314883,0.216605,-0.020616,-3.959216,8.157156,157.776848,-4.575529,13.306749,456.788647,0.996220,-0.013438,-0.020345,0.083367
2.289612,-0.011431,-0.000144,0.120307,-0.222564,0.161106,-0.020529,-3.947526,8.146431,157.287293,-4.647074,13.454269,459.639496,0.996128,-0.013542,-0.020353,0.084452
2.307709,-0.014366,0.002078,0.119936,-0.099367,0.081243,-0.020443,-3.935408,8.136891,156.799776,-4.718404,13.601605,462.481503,0.996034,-0.013684,-0.020338,0.085532
2.325806,-0.014968,0.002748,0.119567,0.028969,-0.005978,-0.020358,-3.922726,8.128783,156.314281,-4.789510,13.748781,465.314705,0.995939,-0.013843,-0.020311,0.086608
2.343903,-0.013373,0.001890,0.119199,0.138947,-0.084162,-0.020273,-3.909469,8.122078,155.830792,-4.860380,13.895823,468.139140,0.995844,-0.013997,-0.020285,0.087681
2.362000,-0.010088,-0.000204,0.118833,0.213043,-0.140282,-0.020190,-3.895739,8.116510,155.349296,-4.931007,14.042756,470.954844,0.995747,-0.014127,-0.020270,0.088751
2.380097,-0.005864,-0.003052,0.118468,0.241958,-0.166531,-0.020106,-3.881717,8.111647,154.869779,-5.001381,14.189595,473.761851,0.995650,-0.014220,-0.020276,0.089819
2.398194,-0.001541,-0.006085,0.118105,0.225306,-0.161129,-0.020024,-3.867629,8.106985,154.392229,-5.071501,14.336349,476.560199,0.995552,-0.014271,-0.020305,0.090884
2.416291,0.002111,-0.008755,0.117744,0.170716,-0.128030,-0.019942,-3.853699,8.102040,153.916635,-5.141367,14.483017,479.349922,0.995453,-0.014283,-0.020357,0.091948
2.443002,0.005183,-0.011203,0.117212,0.049108,-0.046490,-0.019822,-3.833776,8.093498,153.218187,-5.244037,14.699327,483.451953,0.995306,-0.014249,-0.020465,0.093512
2.461147,0.005278,-0.011492,0.116854,-0.037069,0.014666,-0.019741,-3.820840,8.086539,152.746123,-5.313483,14.846123,486.227828,0.995204,-0.014212,-0.020549,0.094572
2.479292,0.003890,-0.010706,0.116496,-0.108790,0.067921,-0.019661,-3.808390,8.078677,152.275975,-5.382698,14.992785,488.995155,0.995102,-0.014181,-0.020631,0.095627
2.497438,0.001417,-0.009088,0.116140,-0.155153,0.104743,-0.019581,-3.796340,8.070124,151.807725,-5.451692,15.139297,491.753968,0.994999,-0.014169,-0.020704,0.096679
2.515583,-0.001615,-0.006994,0.115785,-0.170874,0.120375,-0.019503,-3.784559,8.061191,151.341357,-5.520470,15.285650,494.504302,0.994896,-0.014184,-0.020762,0.097727
2.533728,-0.004647,-0.004819,0.115432,-0.156541,0.114240,-0.019424,-3.772890,8.052220,150.876856,-5.589035,15.431840,497.246191,0.994791,-0.014229,-0.020803,0.098771
2.555045,-0.007547,-0.002653,0.115019,-0.108931,0.083583,-0.019333,-3.759126,8.042057,150.333525,-5.669315,15.603378,500.456623,0.994667,-0.014317,-0.020831,0.099991
2.576362,-0.009188,-0.001336,0.114608,-0.042185,0.036918,-0.019243,-3.745124,8.032667,149.792725,-5.749300,15.774708,503.655501,0.994542,-0.014431,-0.020843,0.101207
2.597678,-0.009338,-0.001088,0.114199,0.026540,-0.013590,-0.019153,-3.730781,8.024237,149.254435,-5.828982,15.945847,506.842877,0.994416,-0.014555,-0.020847,0.102418
2.618995,-0.008135,-0.001860,0.113791,0.081696,-0.056221,-0.019064,-3.716101,8.016723,148.718634,-5.908355,16.116817,510.018806,0.994290,-0.014674,-0.020853,0.103624
2.640312,-0.005994,-0.003383,0.113386,0.112561,-0.082281,-0.018976,-3.701175,8.009894,148.185302,-5.987413,16.287634,513.183339,0.994162,-0.014772,-0.020870,0.104827
2.667644,-0.002798,-0.005784,0.112869,0.110888,-0.085536,-0.018864,-3.681922,8.001588,147.505067,-6.088309,16.506442,517.224168,0.993996,-0.014858,-0.020915,0.106363
2.694975,-0.000240,-0.007826,0.112355,0.069586,-0.057921,-0.018753,-3.662870,7.993058,146.828817,-6.188680,16.725023,521.246459,0.993829,-0.014899,-0.020988,0.107894
2.715517,0.000733,-0.008690,0.111970,0.025244,-0.025588,-0.018671,-3.648860,7.986140,146.323176,-6.263775,16.889140,524.257295,0.993702,-0.014910,-0.021056,0.109040
2.736058,0.000762,-0.008845,0.111588,-0.019124,0.008229,-0.018589,-3.635174,7.978678,145.819743,-6.338585,17.053109,527.257767,0.993575,-0.014916,-0.021128,0.110182
2.756599,-0.000039,-0.008351,0.111207,-0.055032,0.036815,-0.018508,-3.621800,7.970717,145.318499,-6.413118,17.216919,530.247921,0.993446,-0.014926,-0.021198,0.111320
2.777140,-0.001425,-0.007378,0.110827,-0.076847,0.055422,-0.018428,-3.608680,7.962395,144.819425,-6.487379,17.380562,533.227801,0.993317,-0.014949,-0.021262,0.112454
2.797681,-0.003081,-0.006156,0.110450,-0.082125,0.061667,-0.018348,-3.595732,7.953900,144.322503,-6.561373,17.544031,536.197451,0.993187,-0.014988,-0.021317,0.113583
2.818222,-0.004680,-0.004935,0.110074,-0.071595,0.055589,-0.018269,-3.582861,7.945439,143.827714,-6.635101,17.707326,539.156916,0.993056,-0.015046,-0.021361,0.114708
2.844819,-0.006202,-0.003726,0.109589,-0.040466,0.033290,-0.018168,-3.566166,7.934842,143.190205,-6.730171,17.918505,542.973743,0.992885,-0.015143,-0.021404,0.116157
2.871415,-0.006755,-0.003238,0.109107,-0.001168,0.003129,-0.018068,-3.549310,7.924901,142.556203,-6.824795,18.129409,546.773661,0.992712,-0.015256,-0.021437,0.117600
2.898012,-0.006290,-0.003550,0.108628,0.032950,-0.024506,-0.017968,-3.532251,7.915681,141.925672,-6.918968,18.340059,550.556763,0.992539,-0.015370,-0.021469,0.119036
2.924608,-0.005091,-0.004477,0.108151,0.051993,-0.041306,-0.017870,-3.515044,7.907030,141.298576,-7.012685,18.550472,554.323140,0.992364,-0.015470,-0.021508,0.120465
2.951205,-0.003639,-0.005661,0.107677,0.052263,-0.043506,-0.017773,-3.497818,7.898655,140.674881,-7.105943,18.760660,558.072885,0.992188,-0.015550,-0.021560,0.121889
2.977801,-0.002421,-0.006708,0.107206,0.036417,-0.032413,-0.017677,-3.480716,7.890239,140.054553,-7.198745,18.970625,561.806086,0.992010,-0.015610,-0.021624,0.123307
3.004398,-0.001782,-0.007323,0.106737,0.011549,-0.013178,-0.017582,-3.463852,7.881546,139.437558,-7.291095,19.180363,565.522834,0.991831,-0.015656,-0.021699,0.124719
3.030994,-0.001838,-0.007381,0.106271,-0.013703,0.007385,-0.017487,-3.447280,7.872472,138.823860,-7.383000,19.389865,569.223215,0.991651,-0.015697,-0.021777,0.126125
3.057591,-0.002487,-0.006943,0.105807,-0.031942,0.023086,-0.017394,-3.430986,7.863061,138.213426,-7.474468,19.599121,572.907317,0.991470,-0.015744,-0.021854,0.127524
3.090932,-0.003741,-0.005989,0.105229,-0.038552,0.030079,-0.017279,-3.410854,7.851019,137.452753,-7.588524,19.861082,577.502785,0.991241,-0.015820,-0.021940,0.129268
3.124273,-0.004903,-0.005061,0.104655,-0.027613,0.022446,-0.017164,-3.390879,7.839080,136.697088,-7.701912,20.122642,582.072975,0.991010,-0.015919,-0.022012,0.131002
3.157613,-0.005489,-0.004575,0.104084,-0.007021,0.005938,-0.017052,-3.370899,7.827579,135.946364,-7.814635,20.383810,586.618053,0.990777,-0.016035,-0.022074,0.132725
3.190954,-0.005352,-0.004686,0.103518,0.012397,-0.010665,-0.016941,-3.350845,7.816642,135.200520,-7.926690,20.644603,591.138183,0.990543,-0.016154,-0.022133,0.134439
3.224295,-0.004694,-0.005257,0.102955,0.022316,-0.020054,-0.016831,-3.330753,7.806163,134.459494,-8.038076,20.905042,595.633526,0.990307,-0.016264,-0.022198,0.136143
3.257636,-0.003915,-0.005967,0.102395,0.020202,-0.019429,-0.016722,-3.310734,7.795887,133.723226,-8.148792,21.165135,600.104242,0.990069,-0.016360,-0.022273,0.137837
3.290977,-0.003399,-0.006493,0.101840,0.009303,-0.010891,-0.016615,-3.290902,7.785559,132.991658,-8.258843,21.424886,604.550489,0.989830,-0.016443,-0.022357,0.139523
3.324318,-0.003335,-0.006651,0.101287,-0.004005,0.000485,-0.016510,-3.271329,7.775035,132.264730,-8.368237,21.684290,608.972422,0.989589,-0.016519,-0.022446,0.141199
3.357659,-0.003683,-0.006449,0.100739,-0.013685,0.009467,-0.016405,-3.252019,7.764321,131.542384,-8.476984,21.943339,613.370196,0.989346,-0.016599,-0.022535,0.142866
3.391000,-0.004235,-0.006041,0.100193,-0.016535,0.012886,-0.016302,-3.232922,7.753537,130.824563,-8.585090,22.202028,617.743961,0.989102,-0.016687,-0.022620,0.144523
3.424341,-0.004770,-0.005642,0.099652,-0.014394,0.009812,-0.016200,-3.213946,7.742818,130.111204,-8.692562,22.460359,622.093868,0.988856,-0.016786,-0.022699,0.146170
3.457682,-0.005279,-0.005482,0.099113,-0.018048,-0.000949,-0.016097,-3.194959,7.732200,129.402238,-8.799402,22.718334,626.420064,0.988609,-0.016893,-0.022774,0.147808
3.491023,-0.005800,-0.005675,0.098578,-0.016199,-0.010089,-0.015998,-3.175889,7.721685,128.697597,-8.905608,22.975957,630.722695,0.988361,-0.017008,-0.022852,0.149436
3.524364,-0.006249,-0.006125,0.098046,-0.009477,-0.014052,-0.015901,-3.156800,7.711315,127.997220,-9.011177,23.233232,635.001904,0.988111,-0.017130,-0.022935,0.151055
3.557705,-0.006458,-0.006602,0.097518,-0.000028,-0.011961,-0.015804,-3.137840,7.701154,127.301051,-9.116111,23.490164,639.257832,0.987859,-0.017256,-0.023028,0.152665
3.591045,-0.006334,-0.006903,0.096993,0.008301,-0.005747,-0.015709,-3.119137,7.691223,126.609035,-9.220416,23.746762,643.490618,0.987606,-0.017382,-0.023129,0.154266
3.624386,-0.005957,-0.006947,0.096470,0.011829,0.001285,-0.015615,-3.100722,7.681461,125.921122,-9.324103,24.003031,647.700400,0.987351,-0.017504,-0.023231,0.155858
3.657727,-0.005548,-0.006787,0.095951,0.009359,0.006305,-0.015523,-3.082540,7.671753,125.237264,-9.427180,24.258976,651.887315,0.987095,-0.017617,-0.023331,0.157441
3.691068,-0.005323,-0.006533,0.095435,0.002809,0.008006,-0.015431,-3.064500,7.662002,124.557422,-9.529654,24.514597,656.051496,0.986839,-0.017726,-0.023427,0.159016
3.724409,-0.005372,-0.006295,0.094922,-0.004269,0.006589,-0.015341,-3.046526,7.652177,123.881553,-9.631528,24.769892,660.193077,0.986581,-0.017833,-0.023518,0.160581
3.757750,-0.005631,-0.006142,0.094412,-0.008954,0.003143,-0.015251,-3.028584,7.642320,123.209612,-9.732803,25.024858,664.312190,0.986323,-0.017944,-0.023607,0.162137
3.791091,-0.005976,-0.006110,0.093905,-0.010082,-0.000913,-0.015163,-3.010669,7.632501,122.541550,-9.833480,25.279496,668.408964,0.986063,-0.018060,-0.023695,0.163685
3.824432,-0.006287,-0.006201,0.093401,-0.008145,-0.004247,-0.015075,-2.992799,7.622782,121.877320,-9.933560,25.533808,672.483528,0.985802,-0.018181,-0.023784,0.165224
3.857773,-0.006491,-0.006376,0.092900,-0.004473,-0.005903,-0.014989,-2.975005,7.613195,121.216873,-10.033046,25.787798,676.536010,0.985539,-0.018306,-0.023877,0.166754
3.891114,-0.006564,-0.006573,0.092402,-0.000537,-0.005549,-0.014903,-2.957325,7.603745,120.560164,-10.131940,26.041471,680.566534,0.985276,-0.018432,-0.023973,0.168275
3.924455,-0.006524,-0.006728,0.091906,0.002445,-0.003561,-0.014819,-2.939791,7.594415,119.907148,-10.230247,26.294832,684.575224,0.985012,-0.018558,-0.024073,0.169788
3.957796,-0.006415,-0.006801,0.091414,0.003713,-0.000836,-0.014736,-2.922420,7.585175,119.257781,-10.327972,26.547882,688.562203,0.984746,-0.018682,-0.024174,0.171292
4.001995,-0.006267,-0.006757,0.090765,0.002524,0.002228,-0.014626,-2.899630,7.573005,118.402486,-10.456637,26.882873,693.814396,0.984393,-0.018843,-0.024308,0.173274
4.046194,-0.006222,-0.006616,0.090121,-0.000809,0.003161,-0.014519,-2.877059,7.560875,117.553440,-10.584299,27.217327,699.028924,0.984039,-0.019001,-0.024440,0.175240
4.090394,-0.006336,-0.006489,0.089481,-0.004135,0.001778,-0.014413,-2.854636,7.548769,116.710554,-10.710967,27.551245,704.206061,0.983683,-0.019160,-0.024569,0.177192
4.134593,-0.006567,-0.006462,0.088846,-0.005581,-0.000693,-0.014309,-2.832317,7.536723,115.873736,-10.836647,27.884630,709.346077,0.983326,-0.019323,-0.024696,0.179129
4.178792,-0.006811,-0.006549,0.088216,-0.004618,-0.002576,-0.014206,-2.810111,7.524796,115.042893,-10.961343,28.217484,714.449239,0.982967,-0.019491,-0.024826,0.181052
4.222992,-0.006970,-0.006690,0.087591,-0.002212,-0.002863,-0.014105,-2.788066,7.513028,114.217930,-11.085060,28.549814,719.515809,0.982607,-0.019663,-0.024959,0.182960
4.267191,-0.007010,-0.006805,0.086969,-0.000019,-0.001728,-0.014005,-2.766228,7.501422,113.398758,-11.207807,28.881628,724.546044,0.982245,-0.019836,-0.025097,0.184854
4.311390,-0.006976,-0.006842,0.086353,0.000731,-0.000176,-0.013907,-2.744616,7.489945,112.585290,-11.329594,29.212932,729.540198,0.981882,-0.020008,-0.025236,0.186734
4.355590,-0.006949,-0.006812,0.085740,-0.000104,0.000766,-0.013810,-2.723210,7.478554,111.777443,-11.450430,29.543731,734.498522,0.981519,-0.020179,-0.025375,0.188600
